epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,2815.19,0.70024,0.50397,0.8662,0.9128,0.9646,0.94395,0.75069,0.80601,0.75109,0.99955,0.000416075,0.000416075,0.000416075
40,2889.66,0.67714,0.48557,0.86613,0.89902,0.96043,0.94207,0.74674,0.80749,0.72211,0.98946,0.000409471,0.000409471,0.000409471
41,2964.01,0.68277,0.49775,0.86154,0.90464,0.95669,0.94365,0.75939,0.80636,0.76271,0.99419,0.000402868,0.000402868,0.000402868
42,3039.13,0.6763,0.47808,0.85962,0.8997,0.94823,0.95027,0.76493,0.80427,0.73639,0.99887,0.000396265,0.000396265,0.000396265
43,3114.11,0.68204,0.47252,0.8656,0.89369,0.96475,0.94244,0.76027,0.80709,0.71714,0.99834,0.000389661,0.000389661,0.000389661
44,3189.77,0.68714,0.47316,0.86518,0.89227,0.96864,0.94332,0.75038,0.80829,0.68709,1.00702,0.000383058,0.000383058,0.000383058
45,3265.57,0.67394,0.49106,0.85682,0.89892,0.96913,0.93736,0.75645,0.7973,0.72988,0.99672,0.000376455,0.000376455,0.000376455
46,3341.31,0.66672,0.46633,0.85745,0.9148,0.95426,0.9476,0.75517,0.84638,0.73754,1.01729,0.000369851,0.000369851,0.000369851
47,3417.28,0.68722,0.46989,0.86192,0.92126,0.95393,0.94703,0.75959,0.79837,0.6705,0.98964,0.000363248,0.000363248,0.000363248
48,3493.35,0.68078,0.47148,0.86503,0.91128,0.95749,0.93958,0.75196,0.7778,0.68506,0.97352,0.000356645,0.000356645,0.000356645
49,3568.21,0.68831,0.46338,0.85696,0.90733,0.95691,0.95001,0.76022,0.81427,0.67982,1.00495,0.000350042,0.000350042,0.000350042
50,3645.08,0.67831,0.47622,0.85949,0.9114,0.95147,0.93307,0.75398,0.81836,0.73819,1.00924,0.000343438,0.000343438,0.000343438
51,3721.05,0.66664,0.4569,0.85551,0.88313,0.96073,0.9279,0.74727,0.80369,0.68834,1.00633,0.000336835,0.000336835,0.000336835
52,3796.84,0.66115,0.45651,0.8574,0.9052,0.95607,0.9409,0.75647,0.79916,0.70612,0.98582,0.000330232,0.000330232,0.000330232
53,3873.21,0.66493,0.45469,0.8587,0.91625,0.95942,0.93178,0.75408,0.81005,0.70797,0.99628,0.000323628,0.000323628,0.000323628
54,3949.24,0.65941,0.43951,0.8534,0.90038,0.95395,0.94104,0.76464,0.79842,0.70709,0.98176,0.000317025,0.000317025,0.000317025
55,4025.32,0.67207,0.47262,0.85674,0.88252,0.95878,0.93052,0.75217,0.78589,0.71379,0.98061,0.000310422,0.000310422,0.000310422
56,4101.74,0.66911,0.45857,0.86802,0.9051,0.95237,0.93528,0.76017,0.80761,0.68351,0.99522,0.000303818,0.000303818,0.000303818
57,4177.36,0.65537,0.43883,0.85858,0.91336,0.96566,0.95393,0.76988,0.79693,0.66347,0.98423,0.000297215,0.000297215,0.000297215
58,4253.69,0.66675,0.44238,0.86157,0.90863,0.95651,0.92987,0.75137,0.81793,0.68668,1.00287,0.000290612,0.000290612,0.000290612
59,4329.72,0.66198,0.4428,0.85281,0.90548,0.95643,0.95418,0.76675,0.7949,0.64966,0.98871,0.000284009,0.000284009,0.000284009
60,4405.71,0.65169,0.43075,0.85788,0.90297,0.96168,0.94507,0.74694,0.81398,0.67657,0.99837,0.000277405,0.000277405,0.000277405
61,4482.23,0.66687,0.45523,0.8628,0.9012,0.94849,0.94668,0.75906,0.80971,0.6816,0.99497,0.000270802,0.000270802,0.000270802
62,4558.05,0.66486,0.43477,0.85785,0.88359,0.97532,0.93882,0.76146,0.80054,0.69967,0.99215,0.000264199,0.000264199,0.000264199
63,4633.77,0.65166,0.43356,0.85409,0.90218,0.96768,0.94891,0.76026,0.7943,0.67082,0.99022,0.000257595,0.000257595,0.000257595
64,4710.74,0.64395,0.41674,0.85744,0.89699,0.96274,0.93475,0.75533,0.80644,0.64554,1.00268,0.000250992,0.000250992,0.000250992
65,4786.29,0.65607,0.43323,0.85474,0.91059,0.94828,0.95155,0.77225,0.8001,0.6299,0.99304,0.000244389,0.000244389,0.000244389
66,4862.33,0.65437,0.42738,0.85332,0.91516,0.94635,0.94992,0.76892,0.79587,0.62219,0.9918,0.000237785,0.000237785,0.000237785
67,4938.58,0.65356,0.4208,0.85671,0.90322,0.94644,0.93596,0.76242,0.8057,0.66509,0.9934,0.000231182,0.000231182,0.000231182
68,5015.61,0.65631,0.42637,0.86133,0.91446,0.96338,0.95892,0.77093,0.78707,0.60315,0.9866,0.000224579,0.000224579,0.000224579
69,5092.35,0.6364,0.40918,0.85566,0.90329,0.96443,0.95133,0.76738,0.79576,0.62712,0.98869,0.000217976,0.000217976,0.000217976
70,5168.15,0.66148,0.42115,0.8528,0.9189,0.95433,0.94934,0.76846,0.81756,0.6316,1.00339,0.000211372,0.000211372,0.000211372
71,5242.8,0.65783,0.43194,0.86039,0.91035,0.95162,0.96039,0.7801,0.78817,0.60791,0.98512,0.000204769,0.000204769,0.000204769
72,5319.31,0.64912,0.41317,0.85089,0.91774,0.94372,0.94701,0.76861,0.80196,0.62057,0.99766,0.000198166,0.000198166,0.000198166
73,5395.98,0.63892,0.41095,0.85022,0.91385,0.94776,0.94178,0.75868,0.80733,0.63793,0.99714,0.000191562,0.000191562,0.000191562
74,5470.65,0.65639,0.41484,0.86377,0.89944,0.96338,0.94509,0.76584,0.79134,0.63606,0.98518,0.000184959,0.000184959,0.000184959
75,5546.22,0.64152,0.41902,0.85591,0.90224,0.96563,0.95157,0.7656,0.79483,0.62235,0.98344,0.000178356,0.000178356,0.000178356
76,5620.43,0.63845,0.3962,0.85202,0.91863,0.97355,0.96395,0.77021,0.80484,0.60947,0.99182,0.000171752,0.000171752,0.000171752
77,5695,0.63212,0.40535,0.85794,0.92556,0.96308,0.9635,0.77014,0.80691,0.589,0.99364,0.000165149,0.000165149,0.000165149
78,5769.77,0.6358,0.40096,0.85566,0.9035,0.96724,0.95083,0.77209,0.79511,0.60915,0.98865,0.000158546,0.000158546,0.000158546
79,5844.43,0.64416,0.39534,0.85798,0.92759,0.95805,0.95765,0.77121,0.82587,0.61621,1.00356,0.000151943,0.000151943,0.000151943
80,5920.49,0.63223,0.41196,0.84816,0.92562,0.961,0.96572,0.77138,0.80472,0.60169,0.99031,0.000145339,0.000145339,0.000145339
81,5995.7,0.63076,0.39988,0.84853,0.91399,0.96289,0.95594,0.78356,0.79,0.60528,0.98632,0.000138736,0.000138736,0.000138736
82,6070.74,0.61511,0.39534,0.84604,0.91652,0.9479,0.94572,0.76762,0.79582,0.61133,0.99259,0.000132133,0.000132133,0.000132133
83,6146.52,0.61697,0.39632,0.84789,0.89048,0.96941,0.94196,0.75612,0.83024,0.61061,1.00934,0.000125529,0.000125529,0.000125529
84,6221.66,0.62036,0.38876,0.84951,0.90474,0.96306,0.94667,0.77179,0.798,0.6099,0.99393,0.000118926,0.000118926,0.000118926
85,6298.38,0.60624,0.38072,0.84242,0.9232,0.95692,0.94636,0.76186,0.84267,0.63203,1.02376,0.000112323,0.000112323,0.000112323
86,6373.91,0.62961,0.39955,0.85341,0.90684,0.96516,0.9558,0.77268,0.79449,0.62123,0.98945,0.00010572,0.00010572,0.00010572
87,6448.9,0.61303,0.38963,0.84491,0.89645,0.97616,0.941,0.76079,0.79501,0.61904,0.98869,9.91162e-05,9.91162e-05,9.91162e-05
88,6523.73,0.61251,0.38761,0.85115,0.90689,0.9671,0.93347,0.76316,0.78882,0.61341,0.98803,9.25129e-05,9.25129e-05,9.25129e-05
89,6598.69,0.62528,0.38524,0.84739,0.92115,0.96463,0.94768,0.7698,0.78069,0.60036,0.98311,8.59096e-05,8.59096e-05,8.59096e-05
90,6672.24,0.60865,0.38091,0.85144,0.91528,0.96495,0.94732,0.7664,0.7948,0.60159,0.98907,7.93063e-05,7.93063e-05,7.93063e-05
91,6745.32,0.61638,0.38831,0.85766,0.90967,0.96288,0.94049,0.76201,0.79089,0.616,0.98809,7.2703e-05,7.2703e-05,7.2703e-05
92,6818.06,0.60491,0.38539,0.8538,0.90991,0.97583,0.93829,0.75717,0.80177,0.62453,0.9999,6.60997e-05,6.60997e-05,6.60997e-05
93,6891.38,0.60918,0.37884,0.85857,0.9084,0.97352,0.93833,0.7546,0.79066,0.62719,0.98965,5.94964e-05,5.94964e-05,5.94964e-05
94,6964.71,0.60313,0.37041,0.84782,0.90523,0.97542,0.93942,0.75114,0.80122,0.6148,0.9983,5.28931e-05,5.28931e-05,5.28931e-05
95,7037.53,0.60357,0.36554,0.85802,0.90618,0.97547,0.93645,0.7598,0.78781,0.61204,0.9904,4.62898e-05,4.62898e-05,4.62898e-05
96,7111.23,0.59309,0.36646,0.84987,0.91321,0.96913,0.93905,0.76388,0.79985,0.62769,0.99448,3.96865e-05,3.96865e-05,3.96865e-05
97,7184.31,0.60063,0.37678,0.8474,0.91375,0.96965,0.94311,0.7666,0.80139,0.61763,0.99676,3.30832e-05,3.30832e-05,3.30832e-05
98,7257.43,0.60401,0.36265,0.85381,0.91408,0.96809,0.94377,0.76725,0.79245,0.59939,0.99263,2.64799e-05,2.64799e-05,2.64799e-05
99,7330.94,0.60337,0.37702,0.85754,0.91701,0.96504,0.94361,0.76366,0.79442,0.6004,0.99452,1.98766e-05,1.98766e-05,1.98766e-05
100,7404.09,0.60172,0.36886,0.85117,0.91352,0.96999,0.94473,0.7634,0.80029,0.60614,0.99797,1.32733e-05,1.32733e-05,1.32733e-05
