epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,5114.56,0.64537,0.40531,0.85236,0.94507,0.97042,0.96187,0.76016,0.84445,0.56014,0.9714,0.000429281,0.000429281,0.000429281
38,5252.14,0.67036,0.42295,0.85821,0.95119,0.97006,0.96137,0.7602,0.8372,0.54731,0.96443,0.000422678,0.000422678,0.000422678
39,5390.41,0.662,0.41383,0.85894,0.95409,0.96996,0.96274,0.77257,0.79454,0.5296,0.94905,0.000416075,0.000416075,0.000416075
40,5531.3,0.65982,0.41516,0.8563,0.89493,0.97212,0.93339,0.72683,0.85079,0.63664,0.96749,0.000409471,0.000409471,0.000409471
41,5670.54,0.65778,0.40906,0.857,0.9495,0.97483,0.96495,0.76644,0.83416,0.55148,0.96441,0.000402868,0.000402868,0.000402868
42,5809.5,0.6524,0.40153,0.85529,0.93728,0.98058,0.96799,0.76185,0.83602,0.53224,0.97851,0.000396265,0.000396265,0.000396265
43,5950.15,0.65542,0.39933,0.86291,0.94404,0.97236,0.96515,0.76928,0.82776,0.51842,0.96063,0.000389661,0.000389661,0.000389661
44,6089.87,0.65573,0.3933,0.85818,0.93551,0.9816,0.96074,0.76311,0.81465,0.51086,0.95594,0.000383058,0.000383058,0.000383058
45,6229.98,0.64615,0.38872,0.85315,0.95806,0.96288,0.97127,0.77398,0.82245,0.51381,0.9609,0.000376455,0.000376455,0.000376455
46,6371.48,0.63529,0.39087,0.85456,0.94866,0.97617,0.9748,0.78325,0.81123,0.49894,0.95529,0.000369851,0.000369851,0.000369851
47,6512.8,0.64862,0.39548,0.85952,0.94258,0.97503,0.96933,0.77289,0.84416,0.52022,0.98014,0.000363248,0.000363248,0.000363248
48,6653.99,0.66205,0.39345,0.85693,0.95458,0.96798,0.97576,0.76707,0.83419,0.52261,0.96888,0.000356645,0.000356645,0.000356645
49,6794.97,0.64367,0.38661,0.86081,0.95468,0.9772,0.97363,0.76864,0.8169,0.49791,0.96001,0.000350042,0.000350042,0.000350042
50,6936.11,0.65287,0.38436,0.8553,0.95553,0.97423,0.97681,0.78391,0.81996,0.50204,0.95744,0.000343438,0.000343438,0.000343438
51,7077.08,0.64488,0.38719,0.85536,0.94474,0.97569,0.96461,0.76527,0.84341,0.49553,0.97517,0.000336835,0.000336835,0.000336835
52,7218.75,0.64227,0.3724,0.85514,0.94234,0.9802,0.97429,0.78619,0.82246,0.49652,0.96855,0.000330232,0.000330232,0.000330232
53,7359.65,0.63871,0.37977,0.85286,0.96131,0.96988,0.97818,0.77752,0.8378,0.49034,0.96924,0.000323628,0.000323628,0.000323628
54,7501.72,0.62787,0.36767,0.85097,0.94197,0.97359,0.96418,0.77193,0.82784,0.49213,0.97236,0.000317025,0.000317025,0.000317025
55,7642.79,0.62956,0.3675,0.84544,0.9458,0.97328,0.97012,0.76869,0.8327,0.50444,0.97327,0.000310422,0.000310422,0.000310422
56,7783.07,0.62798,0.36267,0.84995,0.92795,0.96282,0.96909,0.76605,0.83611,0.52656,0.96747,0.000303818,0.000303818,0.000303818
57,7924.74,0.64464,0.36329,0.85588,0.95287,0.97657,0.96682,0.77642,0.81221,0.48849,0.96306,0.000297215,0.000297215,0.000297215
58,8066.01,0.63221,0.36385,0.85062,0.94488,0.97747,0.96816,0.76816,0.82792,0.48449,0.97405,0.000290612,0.000290612,0.000290612
59,8207.76,0.617,0.35674,0.84542,0.94509,0.97628,0.96754,0.77994,0.82238,0.4905,0.9659,0.000284009,0.000284009,0.000284009
60,8349.75,0.62448,0.35976,0.85358,0.95218,0.97417,0.97314,0.78545,0.82187,0.47955,0.97212,0.000277405,0.000277405,0.000277405
61,8491.23,0.6185,0.35806,0.85028,0.9416,0.97911,0.97283,0.77672,0.81319,0.48815,0.96109,0.000270802,0.000270802,0.000270802
62,8633.59,0.62493,0.35747,0.84852,0.94883,0.97151,0.9655,0.76537,0.82747,0.48766,0.97039,0.000264199,0.000264199,0.000264199
63,8775.13,0.62031,0.35618,0.8471,0.94631,0.97746,0.96968,0.77225,0.79926,0.47547,0.95713,0.000257595,0.000257595,0.000257595
64,8916.7,0.60277,0.34648,0.84597,0.94807,0.97883,0.96564,0.78008,0.82331,0.47124,0.97288,0.000250992,0.000250992,0.000250992
65,9058.7,0.61495,0.34912,0.84544,0.95506,0.96995,0.97433,0.77603,0.82155,0.46924,0.96183,0.000244389,0.000244389,0.000244389
66,9200.77,0.6119,0.34227,0.84339,0.94232,0.96611,0.97289,0.77788,0.83962,0.49115,0.97696,0.000237785,0.000237785,0.000237785
67,9342.36,0.61189,0.3484,0.85064,0.9474,0.97489,0.96658,0.77458,0.83996,0.48126,0.97951,0.000231182,0.000231182,0.000231182
68,9483.97,0.60436,0.33558,0.84561,0.94709,0.97869,0.96814,0.78607,0.83244,0.47998,0.97541,0.000224579,0.000224579,0.000224579
69,9624.57,0.62242,0.34068,0.84981,0.95714,0.97348,0.97215,0.79236,0.82147,0.47403,0.96903,0.000217976,0.000217976,0.000217976
70,9763.78,0.60867,0.34075,0.84998,0.95418,0.97243,0.97196,0.77607,0.81885,0.48358,0.96295,0.000211372,0.000211372,0.000211372
71,9903.5,0.60071,0.33976,0.84512,0.94729,0.97352,0.97196,0.78585,0.80468,0.47346,0.96058,0.000204769,0.000204769,0.000204769
72,10043.6,0.60347,0.33131,0.84419,0.95349,0.9753,0.97092,0.78361,0.80765,0.467,0.96072,0.000198166,0.000198166,0.000198166
73,10180.6,0.60495,0.33568,0.84592,0.95478,0.97467,0.97076,0.76956,0.83132,0.46085,0.96672,0.000191562,0.000191562,0.000191562
74,10317.6,0.60988,0.3513,0.84966,0.95363,0.97829,0.97198,0.78924,0.8193,0.45789,0.97028,0.000184959,0.000184959,0.000184959
75,10455,0.6025,0.33242,0.85032,0.94923,0.97378,0.96885,0.7812,0.8353,0.46678,0.97626,0.000178356,0.000178356,0.000178356
76,10592,0.58938,0.32915,0.84575,0.95016,0.97467,0.97213,0.77636,0.83061,0.46174,0.97268,0.000171752,0.000171752,0.000171752
77,10728.5,0.59282,0.33199,0.84835,0.95088,0.97044,0.97471,0.77974,0.81757,0.46278,0.96563,0.000165149,0.000165149,0.000165149
78,10891.3,0.60211,0.33075,0.84723,0.95369,0.97783,0.97288,0.78393,0.82077,0.46075,0.97241,0.000158546,0.000158546,0.000158546
79,11963.8,0.58178,0.32204,0.8411,0.95248,0.97627,0.9689,0.77884,0.8294,0.46017,0.9728,0.000151943,0.000151943,0.000151943
80,12088.2,0.59148,0.32195,0.84206,0.95369,0.97514,0.97332,0.77913,0.82114,0.45683,0.97148,0.000145339,0.000145339,0.000145339
81,12211.3,0.58724,0.32347,0.84668,0.95642,0.96974,0.97553,0.7793,0.82513,0.46258,0.96425,0.000138736,0.000138736,0.000138736
82,12334.9,0.59195,0.32542,0.84688,0.95672,0.97504,0.97171,0.78214,0.80748,0.45458,0.95877,0.000132133,0.000132133,0.000132133
83,12459.3,0.5905,0.31674,0.84215,0.9526,0.9737,0.97179,0.78717,0.81286,0.46077,0.96237,0.000125529,0.000125529,0.000125529
84,12584.7,0.57734,0.31714,0.83806,0.95511,0.97271,0.96428,0.77712,0.83385,0.46104,0.97666,0.000118926,0.000118926,0.000118926
85,12711.2,0.59386,0.32147,0.8423,0.95449,0.9701,0.96607,0.78642,0.8214,0.45486,0.96705,0.000112323,0.000112323,0.000112323
86,12837.7,0.57636,0.31362,0.84044,0.95452,0.97137,0.97286,0.78584,0.83649,0.45582,0.97136,0.00010572,0.00010572,0.00010572
87,12965.2,0.57893,0.3134,0.84019,0.94926,0.98107,0.97034,0.78073,0.83401,0.4534,0.97223,9.91162e-05,9.91162e-05,9.91162e-05
88,13093.1,0.59102,0.31289,0.83799,0.95424,0.97639,0.97757,0.78695,0.83923,0.46018,0.97674,9.25129e-05,9.25129e-05,9.25129e-05
89,13221.1,0.57761,0.31581,0.84243,0.95423,0.9759,0.9761,0.78454,0.82615,0.45484,0.96931,8.59096e-05,8.59096e-05,8.59096e-05
90,13347.9,0.57604,0.3103,0.84035,0.95255,0.975,0.97086,0.7843,0.83567,0.46198,0.97548,7.93063e-05,7.93063e-05,7.93063e-05
91,13473.3,0.5758,0.31387,0.85133,0.95352,0.9792,0.97142,0.77805,0.83095,0.46279,0.97539,7.2703e-05,7.2703e-05,7.2703e-05
92,13599,0.56111,0.30179,0.8427,0.9493,0.97957,0.97163,0.77874,0.82111,0.45643,0.96998,6.60997e-05,6.60997e-05,6.60997e-05
93,13725.4,0.56638,0.29763,0.8453,0.95471,0.97445,0.96824,0.78182,0.8202,0.45477,0.97012,5.94964e-05,5.94964e-05,5.94964e-05
94,13852.6,0.56663,0.29917,0.84496,0.95383,0.97431,0.96793,0.77904,0.81762,0.45088,0.96809,5.28931e-05,5.28931e-05,5.28931e-05
95,13979.7,0.55285,0.292,0.84368,0.95275,0.97492,0.96854,0.77515,0.82766,0.45184,0.975,4.62898e-05,4.62898e-05,4.62898e-05
96,14107.5,0.55091,0.29,0.84612,0.95243,0.97399,0.96832,0.78541,0.81256,0.44989,0.96772,3.96865e-05,3.96865e-05,3.96865e-05
97,14235,0.5466,0.28667,0.84248,0.95308,0.97348,0.97115,0.78458,0.83063,0.45281,0.97522,3.30832e-05,3.30832e-05,3.30832e-05
98,14363.3,0.54938,0.2879,0.84051,0.9527,0.97181,0.97361,0.78639,0.82153,0.44644,0.97098,2.64799e-05,2.64799e-05,2.64799e-05
99,14491.5,0.5438,0.28573,0.84464,0.94947,0.97332,0.96584,0.77475,0.82574,0.4469,0.9723,1.98766e-05,1.98766e-05,1.98766e-05
100,14619.8,0.54913,0.28772,0.84594,0.94694,0.97536,0.96655,0.77911,0.81738,0.44666,0.96846,1.32733e-05,1.32733e-05,1.32733e-05
